date,debit,cumul
2022-02-01 00:00:11,0.0,9663.5
2022-02-01 00:00:26,0.0,9663.5
2022-02-01 00:00:41,0.0,9663.5
2022-02-01 00:00:56,0.0,9663.5
2022-02-01 00:01:11,0.0,9663.5
2022-02-01 00:01:26,0.0,9663.5
2022-02-01 00:01:41,0.0,9663.5
2022-02-01 00:01:56,0.0,9663.5
2022-02-01 00:02:11,0.0,9663.5
2022-02-01 00:02:26,0.0,9663.5
2022-02-01 00:02:41,0.0,9663.5
2022-02-01 00:02:57,0.0,9663.5
2022-02-01 00:03:12,0.0,9663.5
2022-02-01 00:03:27,0.0,9663.5
2022-02-01 00:03:43,0.0,9663.5
2022-02-01 00:03:58,0.0,9663.5
2022-02-01 00:04:13,0.0,9663.5
2022-02-01 00:04:28,0.0,9663.5
2022-02-01 00:04:43,0.0,9663.5
2022-02-01 00:04:58,0.0,9663.5
2022-02-01 00:05:13,0.0,9663.5
2022-02-01 00:05:28,0.0,9663.5
2022-02-01 00:05:43,0.0,9663.5
2022-02-01 00:05:58,0.0,9663.5
2022-02-01 00:06:13,0.0,9663.5
2022-02-01 00:06:28,0.0,9663.5
2022-02-01 00:06:43,0.0,9663.5
2022-02-01 00:06:58,0.0,9663.5
2022-02-01 00:07:14,0.0,9663.5
2022-02-01 00:07:29,0.0,9663.5
2022-02-01 00:07:44,0.0,9663.5
2022-02-01 00:08:01,0.0,9663.5
2022-02-01 00:08:16,0.0,9663.5
2022-02-01 00:08:31,0.0,9663.5
2022-02-01 00:08:46,0.0,9663.5
2022-02-01 00:09:01,0.0,9663.5
2022-02-01 00:09:16,0.0,9663.5
2022-02-01 00:09:31,0.0,9663.5
2022-02-01 00:09:46,0.0,9663.5
2022-02-01 00:10:01,0.0,9663.5
2022-02-01 00:10:16,0.0,9663.5
2022-02-01 00:10:31,0.0,9663.5
2022-02-01 00:10:46,0.0,9663.5
2022-02-01 00:11:01,0.0,9663.5
2022-02-01 00:11:16,0.0,9663.5
2022-02-01 00:11:32,0.0,9663.5
2022-02-01 00:11:47,0.0,9663.5
2022-02-01 00:12:02,0.0,9663.5
2022-02-01 00:12:18,0.0,9663.5
