date,debit,cumul
2022-02-19 10:55:11,0.0,11228.0
2022-02-19 10:55:26,0.0,11228.0
2022-02-19 10:55:41,0.0,11228.0
2022-02-19 10:55:56,0.0,11228.0
2022-02-19 10:56:11,0.0,11228.0
2022-02-19 10:56:26,0.0,11228.0
2022-02-19 10:56:42,0.0,11228.0
2022-02-19 10:56:57,0.0,11228.0
2022-02-19 10:57:12,0.0,11228.0
2022-02-19 10:57:27,0.0,11228.0
2022-02-19 10:57:44,0.0,11228.0
2022-02-19 10:57:57,0.0,11228.0
2022-02-19 10:58:12,0.0,11228.0
2022-02-19 10:58:27,0.0,11228.0
2022-02-19 10:58:43,0.0,11228.0
2022-02-19 10:58:59,0.0,11228.0
2022-02-19 10:59:14,0.0,11228.0
2022-02-19 10:59:29,0.0,11228.0
2022-02-19 10:59:44,0.0,11228.0
2022-02-19 10:59:59,0.0,11228.0
2022-02-19 11:00:14,0.0,11228.0
2022-02-19 11:00:29,0.0,11228.0
2022-02-19 11:00:44,0.0,11228.0
2022-02-19 11:01:00,0.0,11228.0
2022-02-19 11:01:15,0.0,11228.0
2022-02-19 11:01:30,0.0,11228.0
2022-02-19 11:01:45,0.0,11228.0
2022-02-19 11:02:00,0.0,11228.0
2022-02-19 11:02:15,0.0,11228.0
2022-02-19 11:02:30,0.0,11228.0
2022-02-19 11:02:45,0.0,11228.0
2022-02-19 11:03:00,0.0,11228.0
2022-02-19 11:03:16,0.0,11228.0
2022-02-19 11:03:32,0.0,11228.0
2022-02-19 11:03:46,0.0,11228.0
2022-02-19 11:04:01,0.0,11228.0
2022-02-19 11:04:16,0.0,11228.0
2022-02-19 11:04:31,0.0,11228.0
2022-02-19 11:04:46,0.0,11228.0
2022-02-19 11:05:01,0.0,11228.0
2022-02-19 11:05:17,0.0,11228.0
2022-02-19 11:05:32,0.0,11228.0
2022-02-19 11:05:47,0.0,11228.0
2022-02-19 11:06:02,0.0,11228.0
2022-02-19 11:06:17,0.0,11228.0
2022-02-19 11:06:32,0.0,11228.0
2022-02-19 11:06:47,0.0,11228.0
2022-02-19 11:07:02,0.0,11228.0
2022-02-19 11:07:17,0.0,11228.0
2022-02-19 11:07:33,0.0,11228.0
2022-02-19 11:07:48,0.0,11228.0
2022-02-19 11:08:03,0.0,11228.0
2022-02-19 11:08:18,0.0,11228.0
2022-02-19 11:08:34,0.0,11228.0
2022-02-19 11:08:48,0.0,11228.0
2022-02-19 11:09:03,0.0,11228.0
2022-02-19 11:09:18,0.0,11228.0
2022-02-19 11:09:34,0.0,11228.0
2022-02-19 11:09:49,0.0,11228.0
2022-02-19 11:10:04,0.0,11228.0
2022-02-19 11:10:19,0.0,11228.0
2022-02-19 11:10:34,0.0,11228.0
2022-02-19 11:10:50,0.0,11228.0
