date,debit,cumul
2022-03-01 05:13:54,0.0,12008.2
2022-03-01 05:14:09,0.0,12008.2
2022-03-01 05:14:24,0.0,12008.2
2022-03-01 05:14:39,0.0,12008.2
2022-03-01 05:14:54,0.0,12008.2
2022-03-01 05:15:10,0.0,12008.2
2022-03-01 05:15:25,0.0,12008.2
2022-03-01 05:15:40,0.0,12008.2
2022-03-01 05:15:55,0.0,12008.2
2022-03-01 05:16:10,0.0,12008.2
2022-03-01 05:16:25,0.0,12008.2
2022-03-01 05:16:40,0.0,12008.2
2022-03-01 05:16:55,0.0,12008.2
2022-03-01 05:17:11,0.0,12008.2
2022-03-01 05:17:26,0.0,12008.2
2022-03-01 05:17:41,0.0,12008.2
2022-03-01 05:17:56,0.0,12008.2
2022-03-01 05:18:11,0.0,12008.2
2022-03-01 05:18:26,0.0,12008.2
2022-03-01 05:18:41,0.0,12008.2
2022-03-01 05:18:56,0.0,12008.2
2022-03-01 05:19:11,0.0,12008.2
2022-03-01 05:19:27,0.0,12008.2
2022-03-01 05:19:42,0.0,12008.2
2022-03-01 05:19:57,0.0,12008.2
2022-03-01 05:20:12,0.0,12008.2
2022-03-01 05:20:27,0.0,12008.2
2022-03-01 05:20:42,0.0,12008.2
2022-03-01 05:20:57,0.0,12008.2
2022-03-01 05:21:12,0.0,12008.2
2022-03-01 05:21:28,0.0,12008.2
2022-03-01 05:21:43,0.0,12008.2
2022-03-01 05:21:58,0.0,12008.2
2022-03-01 05:22:13,0.0,12008.2
2022-03-01 05:22:28,0.0,12008.2
2022-03-01 05:22:43,0.0,12008.2
2022-03-01 05:22:58,0.0,12008.2
2022-03-01 05:23:13,0.0,12008.2
2022-03-01 05:23:28,0.0,12008.2
2022-03-01 05:23:45,0.0,12008.2
2022-03-01 05:23:59,0.0,12008.2
2022-03-01 05:24:14,0.0,12008.2
2022-03-01 05:24:29,0.0,12008.2
2022-03-01 05:24:44,0.0,12008.2
2022-03-01 05:24:59,0.0,12008.2
2022-03-01 05:25:14,0.0,12008.2
2022-03-01 05:25:29,0.0,12008.2
2022-03-01 05:25:46,0.0,12008.2
2022-03-01 05:26:01,0.0,12008.2
2022-03-01 05:26:16,0.0,12008.2
2022-03-01 05:26:32,0.0,12008.2
2022-03-01 05:26:46,0.0,12008.2
2022-03-01 05:27:01,0.0,12008.2
2022-03-01 05:27:16,0.0,12008.2
2022-03-01 05:27:31,0.0,12008.2
2022-03-01 05:27:46,0.0,12008.2
2022-03-01 05:28:02,0.0,12008.2
2022-03-01 05:28:17,0.0,12008.2
2022-03-01 05:28:32,0.0,12008.2
2022-03-01 05:28:47,0.0,12008.2
2022-03-01 05:29:02,0.0,12008.2
2022-03-01 05:29:17,0.0,12008.2
2022-03-01 05:29:32,0.0,12008.2
